flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,is_overnight,route,flight_instance_key,reject_reason,record_status,processed_at
6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,04:58:00,298.0,False,HYD-MAA,6F121_20260418054441,,accepted,2026-09-11 07:11:20.739575+00:00
UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,03:40:00,220.0,False,HYD-DEL,UK214_20260418053041,,accepted,2026-09-11 07:11:20.739575+00:00
6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,02:00:00.299000,120.00498333333333,False,DEL-BLR,6F060_20260418052941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ101,SpiceJet,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,01:40:00,100.0,False,CCU-DEL,SJ101_20260418051741,,accepted,2026-09-11 07:11:20.739575+00:00
AI017,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,03:33:00,213.0,False,CCU-BOM,AI017_20260418051541,,accepted,2026-09-11 07:11:20.739575+00:00
6F120,IndiGo,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,01:00:00,60.0,False,BLR-BOM,6F120_20260418051441,,accepted,2026-09-11 07:11:20.739575+00:00
6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,02:48:00,168.0,False,BLR-BOM,6F217_20260418051341,,accepted,2026-09-11 07:11:20.739575+00:00
AI194,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,04:29:00,269.0,False,MAA-BLR,AI194_20260418050941,,accepted,2026-09-11 07:11:20.739575+00:00
AI095,Air India,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,03:18:00,198.0,False,DEL-MAA,AI095_20260418050041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ190,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,04:28:00,268.0,False,BOM-CCU,SJ190_20260418045741,,accepted,2026-09-11 07:11:20.739575+00:00
6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,03:22:00,202.0,False,HYD-MAA,6F139_20260418045541,,accepted,2026-09-11 07:11:20.739575+00:00
6F062,IndiGo,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,01:27:00,87.0,False,CCU-DEL,6F062_20260418045541,,accepted,2026-09-11 07:11:20.739575+00:00
UK011,Vistara,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,01:44:00,104.0,False,CCU-DEL,UK011_20260418044141,,accepted,2026-09-11 07:11:20.739575+00:00
6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,03:09:00,189.0,False,BOM-BLR,6F100_20260418044041,,accepted,2026-09-11 07:11:20.739575+00:00
6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,04:51:00,291.0,False,HYD-MAA,6F228_20260418043641,,accepted,2026-09-11 07:11:20.739575+00:00
UK033,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,04:44:00,284.0,False,HYD-DEL,UK033_20260418043441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ231,SpiceJet,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,01:25:00,85.0,False,DEL-BLR,SJ231_20260418042341,,accepted,2026-09-11 07:11:20.739575+00:00
AI166,Air India,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,03:03:00,183.0,False,BOM-CCU,AI166_20260418042041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ176,SpiceJet,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,02:02:00,122.0,False,DEL-BOM,SJ176_20260418041541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ065,SpiceJet,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,02:44:00,164.0,False,MAA-BLR,SJ065_20260418041041,,accepted,2026-09-11 07:11:20.739575+00:00
6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,04:17:00,257.0,False,MAA-BLR,6F160_20260418040941,,accepted,2026-09-11 07:11:20.739575+00:00
AI089,Air India,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,00:42:00,42.0,False,CCU-BOM,AI089_20260418040541,,accepted,2026-09-11 07:11:20.739575+00:00
UK226,Vistara,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,01:03:00,63.0,False,MAA-HYD,UK226_20260418035841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ123,SpiceJet,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,01:28:00,88.0,False,BOM-CCU,SJ123_20260418035741,,accepted,2026-09-11 07:11:20.739575+00:00
AI054,Air India,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,04:26:00,266.0,False,HYD-CCU,AI054_20260418034441,,accepted,2026-09-11 07:11:20.739575+00:00
UK019,Vistara,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,00:54:00,54.0,False,BOM-HYD,UK019_20260418034141,,accepted,2026-09-11 07:11:20.739575+00:00
UK032,Vistara,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,03:57:00,237.0,False,BLR-BOM,UK032_20260418033141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ100,SpiceJet,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,03:22:00,202.0,False,MAA-BLR,SJ100_20260418032841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ094,SpiceJet,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,04:44:00,284.0,False,MAA-HYD,SJ094_20260418032341,,accepted,2026-09-11 07:11:20.739575+00:00
6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,04:57:00,297.0,False,BOM-MAA,6F101_20260418031841,,accepted,2026-09-11 07:11:20.739575+00:00
6F006,IndiGo,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,02:00:00.299000,120.00498333333333,False,BOM-BLR,6F006_20260418030641,,accepted,2026-09-11 07:11:20.739575+00:00
AI006,Air India,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,02:50:00,170.0,False,BOM-BLR,AI006_20260418030441,,accepted,2026-09-11 07:11:20.739575+00:00
AI195,Air India,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,01:59:00,119.0,False,CCU-MAA,AI195_20260418025841,,accepted,2026-09-11 07:11:20.739575+00:00
UK072,Vistara,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,03:00:00.298000,180.0049666666667,False,BOM-BLR,UK072_20260418025541,,accepted,2026-09-11 07:11:20.739575+00:00
AI244,Air India,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,00:35:00,35.0,False,BLR-BOM,AI244_20260418025041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ059,SpiceJet,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,01:16:00,76.0,False,CCU-DEL,SJ059_20260418025041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ009,SpiceJet,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,01:35:00,95.0,False,CCU-BLR,SJ009_20260418024841,,accepted,2026-09-11 07:11:20.739575+00:00
AI121,Air India,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,03:29:00,209.0,False,HYD-MAA,AI121_20260418024241,,accepted,2026-09-11 07:11:20.739575+00:00
6F265,Unknown,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,00:57:00,57.0,False,DEL-HYD,6F265_20260418022741,,accepted,2026-09-11 07:11:20.739575+00:00
6F110,IndiGo,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,03:21:00,201.0,False,HYD-DEL,6F110_20260418022741,,accepted,2026-09-11 07:11:20.739575+00:00
UK018,Vistara,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,01:53:00,113.0,False,BOM-CCU,UK018_20260418021541,,accepted,2026-09-11 07:11:20.739575+00:00
6F072,IndiGo,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,00:57:00,57.0,False,BLR-CCU,6F072_20260418021441,,accepted,2026-09-11 07:11:20.739575+00:00
6F159,IndiGo,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,00:35:00,35.0,False,CCU-BOM,6F159_20260418020841,,accepted,2026-09-11 07:11:20.739575+00:00
6F095,IndiGo,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,03:41:00,221.0,False,BLR-MAA,6F095_20260418015341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ129,SpiceJet,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,04:00:00,240.0,False,CCU-BOM,SJ129_20260418014841,,accepted,2026-09-11 07:11:20.739575+00:00
UK039,Vistara,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,01:13:00,73.0,False,HYD-BOM,UK039_20260418014041,,accepted,2026-09-11 07:11:20.739575+00:00
6F130,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,78.0,False,DEL-HYD,6F130_20260418012741,,accepted,2026-09-11 07:11:20.739575+00:00
6F247,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,78.0,False,DEL-HYD,6F247_20260418012741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ233,SpiceJet,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,01:38:00,98.0,False,DEL-HYD,SJ233_20260418011841,,accepted,2026-09-11 07:11:20.739575+00:00
6F231,IndiGo,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,04:27:00,267.0,False,HYD-MAA,6F231_20260418011641,,accepted,2026-09-11 07:11:20.739575+00:00
AI125,Unknown,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,03:39:00,219.0,False,CCU-DEL,AI125_20260418011241,,accepted,2026-09-11 07:11:20.739575+00:00
6F102,IndiGo,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,01:14:00,74.0,False,HYD-MAA,6F102_20260418011041,,accepted,2026-09-11 07:11:20.739575+00:00
UK078,Vistara,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,03:29:00,209.0,False,BOM-HYD,UK078_20260418010341,,accepted,2026-09-11 07:11:20.739575+00:00
UK043,Unknown,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,04:04:00,244.0,False,DEL-HYD,UK043_20260418004841,,accepted,2026-09-11 07:11:20.739575+00:00
AI144,Air India,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,02:53:00,173.0,False,MAA-BOM,AI144_20260418004341,,accepted,2026-09-11 07:11:20.739575+00:00
UK054,Vistara,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,04:53:00,293.0,False,BLR-BOM,UK054_20260418003741,,accepted,2026-09-11 07:11:20.739575+00:00
UK108,Vistara,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,03:18:00,198.0,False,DEL-BLR,UK108_20260418002841,,accepted,2026-09-11 07:11:20.739575+00:00
6F008,IndiGo,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,04:45:00,285.0,False,DEL-BOM,6F008_20260418001441,,accepted,2026-09-11 07:11:20.739575+00:00
6F106,IndiGo,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,01:42:00,102.0,False,BOM-CCU,6F106_20260418001041,,accepted,2026-09-11 07:11:20.739575+00:00
AI203,Air India,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,02:47:00,167.0,False,BOM-CCU,AI203_20260418000941,,accepted,2026-09-11 07:11:20.739575+00:00
AI065,Unknown,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,04:51:00,291.0,False,MAA-BLR,AI065_20260418000941,,accepted,2026-09-11 07:11:20.739575+00:00
UK053,Vistara,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,02:50:00,170.0,True,BLR-BOM,UK053_20260417235641,,accepted,2026-09-11 07:11:20.739575+00:00
UK086,Vistara,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,02:32:00,152.0,True,CCU-BLR,UK086_20260417235541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ223,SpiceJet,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,01:14:00,74.0,True,HYD-MAA,SJ223_20260417235441,,accepted,2026-09-11 07:11:20.739575+00:00
6F069,IndiGo,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,03:33:00,213.0,True,MAA-BLR,6F069_20260417234441,,accepted,2026-09-11 07:11:20.739575+00:00
6F032,IndiGo,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,02:39:00,159.0,True,DEL-BOM,6F032_20260417234341,,accepted,2026-09-11 07:11:20.739575+00:00
UK178,Vistara,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,04:28:00,268.0,True,DEL-BLR,UK178_20260417234141,,accepted,2026-09-11 07:11:20.739575+00:00
6F108,IndiGo,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,03:42:00,222.0,True,DEL-HYD,6F108_20260417234141,,accepted,2026-09-11 07:11:20.739575+00:00
UK147,Vistara,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,03:20:00,200.0,True,CCU-DEL,UK147_20260417233541,,accepted,2026-09-11 07:11:20.739575+00:00
AI187,Air India,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,01:44:00,104.0,True,BLR-HYD,AI187_20260417233241,,accepted,2026-09-11 07:11:20.739575+00:00
UK213,Vistara,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,01:40:00,100.0,True,BOM-CCU,UK213_20260417232141,,accepted,2026-09-11 07:11:20.739575+00:00
AI035,Air India,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,01:31:00,91.0,True,DEL-MAA,AI035_20260417231741,,accepted,2026-09-11 07:11:20.739575+00:00
UK186,Vistara,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,03:17:00,197.0,True,BOM-BLR,UK186_20260417230541,,accepted,2026-09-11 07:11:20.739575+00:00
6F045,IndiGo,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,04:34:00,274.0,True,BOM-HYD,6F045_20260417230441,,accepted,2026-09-11 07:11:20.739575+00:00
UK025,Vistara,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,03:52:00,232.0,True,DEL-BOM,UK025_20260417225541,,accepted,2026-09-11 07:11:20.739575+00:00
UK162,Vistara,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,01:34:00,94.0,True,BOM-CCU,UK162_20260417224741,,accepted,2026-09-11 07:11:20.739575+00:00
AI157,Air India,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,02:48:00,168.0,True,BLR-CCU,AI157_20260417224541,,accepted,2026-09-11 07:11:20.739575+00:00
6F096,IndiGo,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,04:13:00,253.0,True,MAA-BLR,6F096_20260417224541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ229,SpiceJet,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,02:02:00,122.0,True,CCU-DEL,SJ229_20260417222541,,accepted,2026-09-11 07:11:20.739575+00:00
AI214,Air India,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,04:26:00,266.0,True,CCU-DEL,AI214_20260417222341,,accepted,2026-09-11 07:11:20.739575+00:00
6F205,IndiGo,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,01:46:00,106.0,True,HYD-BOM,6F205_20260417221641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ157,SpiceJet,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,02:54:00,174.0,True,DEL-HYD,SJ157_20260417221141,,accepted,2026-09-11 07:11:20.739575+00:00
UK114,Vistara,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,01:48:00,108.0,False,HYD-CCU,UK114_20260417221041,,accepted,2026-09-11 07:11:20.739575+00:00
6F054,IndiGo,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,03:25:00,205.0,True,HYD-BLR,6F054_20260417220041,,accepted,2026-09-11 07:11:20.739575+00:00
6F216,IndiGo,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,04:53:00,293.0,True,BLR-DEL,6F216_20260417215841,,accepted,2026-09-11 07:11:20.739575+00:00
AI231,Air India,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,01:59:00,119.0,False,DEL-HYD,AI231_20260417215241,,accepted,2026-09-11 07:11:20.739575+00:00
UK103,Vistara,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,03:14:00,194.0,True,MAA-DEL,UK103_20260417215241,,accepted,2026-09-11 07:11:20.739575+00:00
AI066,Air India,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,02:20:00,140.0,True,HYD-MAA,AI066_20260417215141,,accepted,2026-09-11 07:11:20.739575+00:00
6F186,IndiGo,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,04:14:00,254.0,True,HYD-BOM,6F186_20260417214841,,accepted,2026-09-11 07:11:20.739575+00:00
AI021,Air India,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,03:59:00,239.0,True,DEL-HYD,AI021_20260417213941,,accepted,2026-09-11 07:11:20.739575+00:00
AI113,Air India,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,02:30:00,150.0,False,CCU-HYD,AI113_20260417212141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ031,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,01:09:00,69.0,False,DEL-BOM,SJ031_20260417212041,,accepted,2026-09-11 07:11:20.739575+00:00
UK217,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,00:55:00,55.0,False,MAA-CCU,UK217_20260417211941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ120,SpiceJet,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,03:37:00,217.0,True,MAA-BLR,SJ120_20260417211941,,accepted,2026-09-11 07:11:20.739575+00:00
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,02:11:00,131.0,False,CCU-MAA,UK180_20260417211841,,accepted,2026-09-11 07:11:20.739575+00:00
6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,03:54:00,234.0,True,BLR-MAA,6F242_20260417211041,,accepted,2026-09-11 07:11:20.739575+00:00
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,01:20:00,80.0,False,BLR-MAA,UK080_20260417210941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ124,SpiceJet,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,04:07:00,247.0,True,HYD-DEL,SJ124_20260417210541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ115,SpiceJet,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,02:05:00,125.0,False,BOM-HYD,SJ115_20260417210541,,accepted,2026-09-11 07:11:20.739575+00:00
AI081,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,01:48:00,108.0,False,CCU-BOM,AI081_20260417210341,,accepted,2026-09-11 07:11:20.739575+00:00
AI142,Air India,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,02:14:00,134.0,False,BOM-DEL,AI142_20260417204941,,accepted,2026-09-11 07:11:20.739575+00:00
UK052,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,00:52:00,52.0,False,BLR-CCU,UK052_20260417204841,,accepted,2026-09-11 07:11:20.739575+00:00
UK014,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,01:25:00,85.0,False,HYD-MAA,UK014_20260417204141,,accepted,2026-09-11 07:11:20.739575+00:00
AI230,Unknown,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,03:45:00,225.0,True,CCU-BLR,AI230_20260417203741,,accepted,2026-09-11 07:11:20.739575+00:00
6F268,Unknown,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,01:29:00,89.0,False,DEL-MAA,6F268_20260417202941,,accepted,2026-09-11 07:11:20.739575+00:00
AI124,Air India,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,03:32:00,212.0,True,CCU-HYD,AI124_20260417202841,,accepted,2026-09-11 07:11:20.739575+00:00
6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,02:00:00,120.0,False,BOM-BLR,6F082_20260417202641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,01:00:00.299000,60.004983333333335,False,CCU-DEL,SJ035_20260417201541,,accepted,2026-09-11 07:11:20.739575+00:00
SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,03:04:00,184.0,False,DEL-MAA,SJ095_20260417200941,,accepted,2026-09-11 07:11:20.739575+00:00
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,01:33:00,93.0,False,BLR-BOM,UK230_20260417200241,,accepted,2026-09-11 07:11:20.739575+00:00
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,02:54:00,174.0,False,HYD-CCU,UK171_20260417195941,,accepted,2026-09-11 07:11:20.739575+00:00
6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,04:34:00,274.0,True,HYD-MAA,6F147_20260417195741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ212,Unknown,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,01:55:00,115.0,False,MAA-BLR,SJ212_20260417194941,,accepted,2026-09-11 07:11:20.739575+00:00
6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,03:26:00,206.0,False,HYD-MAA,6F080_20260417194741,,accepted,2026-09-11 07:11:20.739575+00:00
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,00:45:00,45.0,False,HYD-BOM,UK049_20260417194741,,accepted,2026-09-11 07:11:20.739575+00:00
AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,01:05:00,65.0,False,BLR-CCU,AI152_20260417192141,,accepted,2026-09-11 07:11:20.739575+00:00
AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,03:20:00,200.0,False,MAA-DEL,AI162_20260417192041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,03:17:00,197.0,False,BLR-BOM,SJ037_20260417191441,,accepted,2026-09-11 07:11:20.739575+00:00
AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,00:45:00,45.0,False,BOM-CCU,AI172_20260417190841,,accepted,2026-09-11 07:11:20.739575+00:00
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,02:49:00,169.0,False,HYD-MAA,UK205_20260417185741,,accepted,2026-09-11 07:11:20.739575+00:00
AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,03:39:00,219.0,False,HYD-DEL,AI199_20260417184741,,accepted,2026-09-11 07:11:20.739575+00:00
6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,00:35:00,35.0,False,DEL-HYD,6F241_20260417182741,,accepted,2026-09-11 07:11:20.739575+00:00
SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,04:35:00,275.0,False,CCU-HYD,SJ041_20260417182441,,accepted,2026-09-11 07:11:20.739575+00:00
AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,01:43:00,103.0,False,BLR-MAA,AI064_20260417182441,,accepted,2026-09-11 07:11:20.739575+00:00
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,04:49:00,289.0,False,HYD-DEL,UK169_20260417181241,,accepted,2026-09-11 07:11:20.739575+00:00
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,02:52:00,172.0,False,BOM-CCU,UK144_20260417180741,,accepted,2026-09-11 07:11:20.739575+00:00
AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,02:09:00,129.0,False,HYD-MAA,AI118_20260417175041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,02:57:00,177.0,False,BLR-HYD,SJ145_20260417174141,,accepted,2026-09-11 07:11:20.739575+00:00
SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,02:08:00,128.0,False,BLR-MAA,SJ077_20260417173241,,accepted,2026-09-11 07:11:20.739575+00:00
AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,03:22:00,202.0,False,MAA-HYD,AI126_20260417172641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,01:25:00,85.0,False,HYD-DEL,SJ033_20260417172641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,04:48:00,288.0,False,HYD-CCU,SJ180_20260417171241,,accepted,2026-09-11 07:11:20.739575+00:00
6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,02:44:00,164.0,False,MAA-HYD,6F183_20260417170841,,accepted,2026-09-11 07:11:20.739575+00:00
AI145,Unknown,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,04:25:00,265.0,False,DEL-BOM,AI145_20260417170641,,accepted,2026-09-11 07:11:20.739575+00:00
6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,02:04:00,124.0,False,DEL-HYD,6F089_20260417170641,,accepted,2026-09-11 07:11:20.739575+00:00
