booking_id,passenger_key,flight_id,booking_date,status,record_status,reject_reason,processed_at
B1924,a96e8987153a7d6467e157d7ce0a0d4f9833e8c3a1a37fe254fa870de33e8dff,SJ041,2025-05-04 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1925,5ed41a21c0dbae46b9650c078b6b9c7fa023a3670bca082e104f5ee0866b6104,UK171,2025-04-20 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1926,798bc7c33b0b3ec7142bfafcb7c212afc16e9ab501f48843612e72e368cd1c2c,AI081,2025-11-27 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1927,b30baf3e0a4fdf26663978d677b9b4ae2cd098e25b207bba93bce306e6c1267b,AI162,2026-01-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1928,64b61d22f55f10858147c7c51d3c4b9a7698edcabf10aa4b818181c81b84fb18,SJ037,2026-01-23 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1929,82cba022672bc9336eae8ddd392ed251bacd8433aad4334565dd044b57abe609,SJ037,2025-11-05 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1930,8c8149d3098e7d2157431eec3f03418acd0236e4da0f325bedf8152461440f9b,UK080,2025-12-16 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1931,db84d7cd166c280b3dfe8ee00b5792635bb7ed40bdc866ee2b2f66151297bcf7,SJ031,2025-09-26 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1932,4b2296211e88f5854f5c654d970b7e7d9bd03a885aadd1ab3ce20aa3bbb7d6b4,AI199,2025-12-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1933,1854ecdbecf05141215eb3d5dc18eb166024c872ff46511cff01cede363881ea,6F082,2025-05-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1934,9f9d8b7950589c243daf9a381766d7a2d05ad6d9bd4311e98a726e6fcc23f0dd,UK217,2026-04-12 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1935,01e297ec6c21903912a96da1554f79bf7d1461df2ac841d7d8dc919febe99dee,UK014,2026-04-13 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1936,bbfd4d82bdadbf723acd2f526c28550496ef53b80f3754e02657e90fb77a0ecd,SJ180,2026-01-11 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1937,db0374e13272ca563f9ac6e8927c569ef6f97af0892a8093b2a1dee50872f23a,6F268,2026-02-19 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1938,d4400717a61623e3b28abd1f0707dfa337b8ae9a2d06ece4b3c3817a7686d4fc,UK205,2026-04-07 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1939,97681f039ef6f721ecf4a1cb6c3402f94f98737ff8c7841eec0df5dd87e82e18,SJ212,2025-07-22 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1940,2a933b3bff113d34d5a5fd25f0b55ab47202deb2fca15c001e97749561f91726,UK052,2025-06-25 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1941,decf8c602d0acac4a7a857247c82ac4f1e9c580f1d786039fed3342c286ae18f,UK230,2025-06-13 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1942,71a30941bf0c1d6a93d5ff7de4e60d32f2d91d10b14a3e2668a5370110a75028,AI145,2025-07-18 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1943,335567d97de26457499a42dd1b4deea4448bddcc8c60311b1a56b38a1ef05530,SJ035,2026-03-13 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1944,4219b18b3be87e2a401af9d424b14a97395cd971ccf69033f45242ce2329bb8e,SJ184,2025-07-20 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1945,edd18d1201964fd7c838fb9940d6a75bbea192267f0682c67f3bec0307c204a1,6F207,2025-11-03 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1946,507e79a79698889598307c42ead137da078907eba9a0643d5a36f3f8b8f9ab24,UK144,2026-03-30 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1947,48e3ac3c934246517a10ada9fe473f742bb6d3dcd9bb54defb4887791662026b,AI126,2025-10-22 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1948,d48b4eb770c309d1945f386650d85c61f938db17a3a4efec50c93e4dd1b160e1,SJ145,2025-05-19 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1949,76b393ca0e53a9cfa07d32d2f8d2155a21a7d5f8f830d139707d466418ef5747,6F040,2025-05-16 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1950,e212e06e5790a1040503d9c384112c5d16672c758f6c3355fdf9d657cc20d009,UK049,2025-06-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1951,506a883a7134986b56856eebae559d432386d9fb46d1ac3ab42aaf613a0c3787,UK049,2026-03-18 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1952,d0b159f4394a58092948774e4ae5768ffaf6a49d6f20c2dc2ccd924930eb873c,AI087,2025-10-18 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1953,2a9b9a14ad96eda43a399e55b743351b2506bd9e83bc4227603e9d506c9528b3,AI152,2025-05-24 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1954,868c6886af818783b8f6c92e1f362b761aa8fad3f2eff9b03952865923d67b17,SJ240,2025-11-06 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1955,0a915308c6f3416724b34401377d0e3231c3aca35fd7f946b386690f30d0423c,AI212,2025-09-14 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1956,8487ba5efcf920107dd6c1ff6722d68a7d26f93ab5b805e25ec8acde8490ce9f,AI064,2025-09-21 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1957,6fe50debeb6fc0f91e34d5557eab398b0fce6b1e6c9abb3620a7edc254906246,6F093,2025-06-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1958,74340e28d64cefd91438c4c2ecdb4c6e6e125c7fbbb987ae927d245f157291d1,AI118,2025-04-28 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1959,6fddfad9112192f4534398dd155ded92d058a16664394421819a726f2eaee056,AI172,2025-12-19 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1960,04f6acbaafc7dd8e7b9465bbe76ccfc883b473bf655c64a67925f25d9cd6bfe6,6F183,2026-01-30 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1961,2f39619080c17d6bd2bf766477e44d4bddbce2a9d86187e0aa7cb8435a3e3fd6,6F200,2025-07-15 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1962,fa75e7ff1db167ca65e324fd7793c8df39f300ad79f10ecd1d0e0f8ad069bc7a,SJ077,2025-12-23 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1963,82cba022672bc9336eae8ddd392ed251bacd8433aad4334565dd044b57abe609,UK030,2026-02-24 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1964,414541e0491b35df59f11c7c15ec7361804eaa3e1a2829064ba1eb16238974e2,SJ232,2025-05-21 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1965,e776f55a09816419aac315d9cdd6fa07e00c1bd98550d998c6696b448f083113,6F090,2026-01-29 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1966,038c5bb3db2c8f8221b2e49224f6dcc66ae57662a0d81eb3d1a62001bf6d8623,UK002,2025-11-06 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1967,64b15cfdb2ef129c4b355f53c95e9b9626da1cd59050b0fcdbf78235e9e6ddb3,AI154,2025-07-03 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1968,ceb53c77ef4bb47b88b90ce6a16f9035c5a193c1576789b001e70d41d862a9bb,6F089,2025-10-11 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1969,f728cc4015c1e584224bf3dda3f4e770d511cdae3750c21a6896fd1a8b1d24f6,6F218,2026-04-08 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1970,962d2bef871e6516973ff0f200d4ff5aa776bad11f08ade074ca435ddc902fcc,6F241,2025-11-26 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1971,da29efe657714f8c62202fe0382613a1d2a6ab7d786ff3f2a2be887d865d4f52,6F116,2025-08-20 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1972,bc5bab79e7ba1df1290bcf11fa1c46dd95fb3c8085f1ca47e2388c0b2102741d,UK199,2025-04-18 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1973,f47ef007523d725b0cb5ed45c86151b6add46a26110a2148bd9892c7468949e1,SJ033,2025-04-28 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1974,d4b322fd46491bf25294c8ba6d210c9d64e34edf25d984115d62c400e512c37a,AI210,2025-08-03 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1976,fb30c6012f7bcd339bc4b9d20046fe86bb93952c75b6f6a5b6fc17288ccca75a,AI229,2025-08-27 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1977,ed9aa58ffb5132cdebb750bf9dab83c62af567d49867f18d7eca167e163a7602,UK005,2026-01-01 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1978,7e078ff49d6461cbd53e4ca51bbf76f8e8155f88159a030aada82c73f3d03850,SJ080,2025-12-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1979,76db5aea3b6b233584db9dd4995a4542ba51f2895ab5d5ecd30afbc2ed431c79,SJ092,2025-12-02 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1980,9f1ffe7ce1fea46c9cefbdc826f8bda9fffdf640d831e093154341d602344523,SJ055,2025-12-04 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1981,3c30b2d6f533eaa0bdccadbdd9bd4f1ae2778368b82f487ef03866571eb76dc2,AI239,2025-05-17 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1984,8220298aa76ef82b44ad121697c3c7a712ecc5c3ee5137c85f44716f132bf356,6F198,2025-04-25 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1985,b49a2f1bb6879b7aaeb037c16a9b90e7063fd11be3006016391ec5720551043d,6F239,2025-09-28 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1986,a5cb9f46bfaa2aca7e4a058d4c0363b948a5f4d79e4fcb47e4b2b6e39f6bb0c7,SJ177,2025-10-07 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1987,a596319a240859ff310fedac7a3ff412b2ac662fba3648abd400923e9e0226fd,6F044,2026-03-12 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1988,e54ee32533589852ce9d91cd7e0270e04341eda8647daf35038209ced2c4cb0c,6F248,2026-02-17 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1990,0ace203e0cb58c9cded2bfff5636a31bfd1be362b318db3d884eecae804b903f,SJ197,2026-03-31 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1991,c1f02247e307c3d91e41079445d674df205c43a4ab745157d0b60a6f85413397,UK091,2026-01-14 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1992,b8d9af9ba69c7e99d0b77d36bae1cefa5f2ae0029cb49e01603163f32cfef296,6F215,2025-04-25 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1993,fff19b2eb890c8ecb08337b7ea7654ba35fee401da97cd2da6a26ad16ac7b4fa,AI093,2026-03-11 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1994,a18128cc19a42bf3cbd18839bff62eaf1bcec9136b592ec19a896e685b53ccfd,UK090,2026-03-31 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
B1995,5de8cabecc927309d4707e84e485cb12c786274ec76edde7214bdba72d48d29a,SJ005,2025-11-20 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1996,d09b24ce335379f383d6dc25d4a9d3d47aeeb3fb7ff25f4ffe8131e43067d1b7,UK106,2025-08-08 11:37:36.952,CANCELLED,accepted,,2026-09-11 07:11:20.746785+00:00
B1997,90feb8f0f3dbbc91abffe951b145a98e1a4393a70296ac03b25e005cfedb5aea,6F223,2025-05-03 11:37:36.952,PENDING,accepted,,2026-09-11 07:11:20.746785+00:00
B1998,b8604b59a1c57aad8f12959cb93ae13e4949f45c0d73d5e5bc640cf1675308f7,6F011,2025-10-23 11:37:36.952,CONFIRMED,accepted,,2026-09-11 07:11:20.746785+00:00
